3.09094;-0.303736;-0.397139
3.09057;-0.303736;-0.397092
3.09021;-0.303736;-0.397045
3.09035;-0.303197;-0.397508
3.08873;-0.303197;-0.3973
3.08711;-0.303197;-0.397092
3.08974;-0.302657;-0.397876
3.08688;-0.302657;-0.397507
3.08402;-0.302657;-0.397139
3.07712;-0.326437;-0.378613
3.0751;-0.326437;-0.3784
3.07308;-0.326437;-0.378187
3.07868;-0.324241;-0.380285
3.06989;-0.324241;-0.379342
3.06105;-0.324241;-0.378399
3.0799;-0.322045;-0.381947
3.06456;-0.322045;-0.380279
3.04906;-0.322045;-0.37861
3.07333;-0.303736;-0.3949
3.0136;-0.303736;-0.387578
2.95075;-0.303736;-0.380256
3.0699;-0.303197;-0.3949
3.01026;-0.303197;-0.387578
2.9475;-0.303197;-0.380256
3.06647;-0.302657;-0.3949
3.00692;-0.302657;-0.387578
2.94425;-0.302657;-0.380256
3.08047;-0.319433;-0.383862
3.05783;-0.319433;-0.381358
3.03482;-0.319433;-0.378854
3.07956;-0.31265;-0.388734
3.03949;-0.31265;-0.384103
2.99819;-0.31265;-0.379472
3.07589;-0.305867;-0.393522
3.02031;-0.305867;-0.386801
2.9621;-0.305867;-0.380081
2.80013;-0.378613;-0.326437
2.79889;-0.3784;-0.326437
2.79765;-0.378187;-0.326437
2.78059;-0.380285;-0.324241
2.77515;-0.379342;-0.324241
2.76972;-0.378399;-0.324241
2.76071;-0.381947;-0.322045
2.75116;-0.380279;-0.322045
2.74166;-0.37861;-0.322045
2.59254;-0.397139;-0.303736
2.59229;-0.397092;-0.303736
2.59203;-0.397045;-0.303736
2.58694;-0.397508;-0.303197
2.58582;-0.3973;-0.303197
2.5847;-0.397092;-0.303197
2.58132;-0.397876;-0.302657
2.57934;-0.397507;-0.302657
2.57736;-0.397139;-0.302657
2.58051;-0.3949;-0.303736
2.54174;-0.387578;-0.303736
2.50389;-0.380256;-0.303736
2.57296;-0.3949;-0.303197
2.53432;-0.387578;-0.303197
2.49659;-0.380256;-0.303197
2.56541;-0.3949;-0.302657
2.5269;-0.387578;-0.302657
2.4893;-0.380256;-0.302657
2.73633;-0.383862;-0.319433
2.72215;-0.381358;-0.319433
2.70808;-0.378854;-0.319433
2.67085;-0.388734;-0.31265
2.64536;-0.384103;-0.31265
2.62025;-0.379472;-0.31265
2.60287;-0.393522;-0.305867
2.56695;-0.386801;-0.305867
2.53181;-0.380081;-0.305867
3.01609;-0.346897;-0.359929
3.01267;-0.346897;-0.359619
3.00925;-0.346897;-0.359309
3.02448;-0.344023;-0.36236
