0.00624297;-0.303736;-0.397139
0.00628952;-0.303736;-0.397092
0.00633613;-0.303736;-0.397045
0.00619592;-0.303197;-0.397508
0.00639648;-0.303197;-0.3973
0.00659813;-0.303197;-0.397092
0.00616708;-0.302657;-0.397876
0.00651351;-0.302657;-0.397507
0.00686293;-0.302657;-0.397139
0.00738081;-0.326437;-0.378613
0.0075764;-0.326437;-0.3784
0.00777305;-0.326437;-0.378187
0.00730712;-0.324241;-0.380285
0.00812822;-0.324241;-0.379342
0.00896568;-0.324241;-0.378399
0.00733147;-0.322045;-0.381947
0.00872204;-0.322045;-0.380279
0.010153;-0.322045;-0.37861
0.00809685;-0.303736;-0.3949
0.0139749;-0.303736;-0.387578
0.0197085;-0.303736;-0.380256
0.00839986;-0.303197;-0.3949
0.0142705;-0.303197;-0.387578
0.0200084;-0.303197;-0.380256
0.00870282;-0.302657;-0.3949
0.0145643;-0.302657;-0.387578
0.0203069;-0.302657;-0.380256
0.00749021;-0.319433;-0.383862
0.00949636;-0.319433;-0.381358
0.0115618;-0.319433;-0.378854
0.0079329;-0.31265;-0.388734
0.0115521;-0.31265;-0.384103
0.0151723;-0.31265;-0.379472
0.00802461;-0.305867;-0.393522
0.0134039;-0.305867;-0.386801
0.0186463;-0.305867;-0.380081
0.0109579;-0.378613;-0.326437
0.0111756;-0.3784;-0.326437
0.0113948;-0.378187;-0.326437
0.0109294;-0.380285;-0.324241
0.0118081;-0.379342;-0.324241
0.0127186;-0.378399;-0.324241
0.0111411;-0.381947;-0.322045
0.0125241;-0.380279;-0.322045
0.0140345;-0.37861;-0.322045
0.0129398;-0.397139;-0.303736
0.012997;-0.397092;-0.303736
0.0130543;-0.397045;-0.303736
0.0130787;-0.397508;-0.303197
0.0133112;-0.3973;-0.303197
0.0135479;-0.397092;-0.303197
0.0133128;-0.397876;-0.302657
0.0136861;-0.397507;-0.302657
0.014073;-0.397139;-0.302657
0.0148808;-0.3949;-0.303736
0.0211726;-0.387578;-0.303736
0.0276058;-0.380256;-0.303736
0.015357;-0.3949;-0.303197
0.0215173;-0.387578;-0.303197
0.0279919;-0.380256;-0.303197
0.0158472;-0.3949;-0.302657
0.0218591;-0.387578;-0.302657
0.0283749;-0.380256;-0.302657
0.0121103;-0.383862;-0.319433
0.0139542;-0.381358;-0.319433
0.0159848;-0.378854;-0.319433
0.0140653;-0.388734;-0.31265
0.0178089;-0.384103;-0.31265
0.0213036;-0.379472;-0.31265
0.0144083;-0.393522;-0.305867
0.0204656;-0.386801;-0.305867
0.0261938;-0.380081;-0.305867
0.00852393;-0.346897;-0.359929
0.00876934;-0.346897;-0.359619
0.00901467;-0.346897;-0.359309
0.00859545;-0.344023;-0.36236
0.00968126;-0.344023;-0.360989
0.0107656;-0.344023;-0.359618
0.00870752;-0.341149;-0.364771
0.0106153;-0.341149;-0.362348
0.0125223;-0.341149;-0.359924
0.00944884;-0.359929;-0.346897
0.00969866;-0.359619;-0.346897
0.00994961;-0.359309;-0.346897
0.00981426;-0.36236;-0.344023
0.0108631;-0.360989;-0.344023
0.0119235;-0.359618;-0.344023
0.0102957;-0.364771;-0.341149
0.012106;-0.362348;-0.341149
0.0139273;-0.359924;-0.341149
0.0116303;-0.357088;-0.346897
0.0169315;-0.349766;-0.346897
0.021872;-0.342443;-0.346897
0.0138358;-0.357088;-0.344023
0.0191239;-0.349766;-0.344023
0.0240633;-0.342443;-0.344023
0.0160393;-0.357088;-0.341149
0.0212865;-0.349766;-0.341149
0.0262379;-0.342443;-0.341149
0.00934991;-0.348062;-0.357924
0.0116871;-0.344679;-0.357924
0.0140113;-0.341297;-0.357924
0.0101821;-0.352034;-0.353476
0.013748;-0.346918;-0.353476
0.0171925;-0.341801;-0.353476
0.0108308;-0.355956;-0.349027
0.0157294;-0.349128;-0.349027
0.0203273;-0.342299;-0.349027
0.00952427;-0.326437;-0.375994
0.0152776;-0.326437;-0.368672
0.0209846;-0.326437;-0.36135
0.0109113;-0.324241;-0.375994
0.0166601;-0.324241;-0.368672
0.0223275;-0.324241;-0.36135
0.0122833;-0.322045;-0.375994
0.0180287;-0.322045;-0.368672
0.0236468;-0.322045;-0.36135
0.00880583;-0.338821;-0.366675
0.0113643;-0.338821;-0.36342
0.0139268;-0.338821;-0.360166
0.00895546;-0.333694;-0.370779
0.012926;-0.333694;-0.365733
0.0169105;-0.333694;-0.360687
0.00908725;-0.328568;-0.374827
0.0144383;-0.328568;-0.368014
0.0197762;-0.328568;-0.361201
0.0139777;-0.319275;-0.375994
0.0183254;-0.311953;-0.375994
0.0224924;-0.304631;-0.375994
0.0197021;-0.319275;-0.368672
0.0239537;-0.311953;-0.368672
0.0279772;-0.304631;-0.368672
0.0252556;-0.319275;-0.36135
0.0293676;-0.311953;-0.36135
0.0332953;-0.304631;-0.36135
0.016775;-0.338182;-0.357088
0.0215177;-0.330859;-0.357088
0.0259811;-0.323537;-0.357088
0.0224236;-0.338182;-0.349766
0.0270152;-0.330859;-0.349766
0.0313378;-0.323537;-0.349766
0.0279975;-0.338182;-0.342443
0.0324655;-0.330859;-0.342443
0.0365876;-0.323537;-0.342443
0.0284297;-0.319275;-0.357088
0.0324693;-0.311953;-0.357088
0.0363467;-0.304631;-0.357088
0.0337378;-0.319275;-0.349766
0.0377001;-0.311953;-0.349766
0.0414328;-0.304631;-0.349766
0.0389143;-0.319275;-0.342443
0.0428025;-0.311953;-0.342443
0.0463324;-0.304631;-0.342443
0.0132249;-0.375994;-0.326437
0.0190637;-0.368672;-0.326437
0.0245301;-0.36135;-0.326437
0.0148008;-0.375994;-0.324241
0.0207539;-0.368672;-0.324241
0.0262658;-0.36135;-0.324241
0.0163569;-0.375994;-0.322045
0.0224361;-0.368672;-0.322045
0.0280062;-0.36135;-0.322045
0.0107647;-0.366675;-0.338821
0.013178;-0.36342;-0.338821
0.0155918;-0.360166;-0.338821
0.0118131;-0.370779;-0.333694
0.0155807;-0.365733;-0.333694
0.0192773;-0.360687;-0.333694
0.0126093;-0.374827;-0.328568
0.0179149;-0.368014;-0.328568
0.0229548;-0.361201;-0.328568
0.0183555;-0.357088;-0.338182
0.0235428;-0.349766;-0.338182
0.0284729;-0.342443;-0.338182
0.0240779;-0.357088;-0.330859
0.0291004;-0.349766;-0.330859
0.0338502;-0.342443;-0.330859
0.0298186;-0.357088;-0.323537
0.0346464;-0.349766;-0.323537
0.0390705;-0.342443;-0.323537
0.0184975;-0.375994;-0.319275
0.0243964;-0.368672;-0.319275
0.0300947;-0.36135;-0.319275
0.0244128;-0.375994;-0.311953
0.0298649;-0.368672;-0.311953
0.0354133;-0.36135;-0.311953
0.0305706;-0.375994;-0.304631
0.036082;-0.368672;-0.304631
0.0406118;-0.36135;-0.304631
0.0331206;-0.357088;-0.319275
0.0377816;-0.349766;-0.319275
0.0421707;-0.342443;-0.319275
0.0384187;-0.357088;-0.311953
0.0430193;-0.349766;-0.311953
0.0474539;-0.342443;-0.311953
0.0433733;-0.357088;-0.304631
0.0483993;-0.349766;-0.304631
0.0524514;-0.342443;-0.304631
0.0311844;-0.338182;-0.338182
0.0355627;-0.330859;-0.338182
0.039643;-0.323537;-0.338182
0.0364571;-0.338182;-0.330859
0.0407138;-0.330859;-0.330859
0.0447505;-0.323537;-0.330859
0.0416111;-0.338182;-0.323537
0.0458803;-0.330859;-0.323537
0.0496443;-0.323537;-0.323537
0.0419171;-0.319275;-0.338182
0.045681;-0.311953;-0.338182
0.0491637;-0.304631;-0.338182
0.046934;-0.319275;-0.330859
0.0504717;-0.311953;-0.330859
0.0538892;-0.304631;-0.330859
0.0517358;-0.319275;-0.323537
0.0552542;-0.311953;-0.323537
0.0583715;-0.304631;-0.323537
0.0446631;-0.338182;-0.319275
0.0487791;-0.330859;-0.319275
0.0525049;-0.323537;-0.319275
0.0498118;-0.338182;-0.311953
0.0535753;-0.330859;-0.311953
0.0573264;-0.323537;-0.311953
0.0546594;-0.338182;-0.304631
