2.09697;-0.828062;-1.25058
2.09821;-0.828062;-1.25033
2.09948;-0.828062;-1.25007
2.08734;-0.824679;-1.25258
2.09009;-0.824679;-1.25145
2.09351;-0.824679;-1.25033
2.08661;-0.821297;-1.25457
2.08699;-0.821297;-1.25257
2.08936;-0.821297;-1.25058
2.09725;-0.81591;-1.25764
2.09095;-0.81591;-1.25431
2.08785;-0.81591;-1.25097
2.11757;-0.800781;-1.26616
2.10503;-0.800781;-1.25911
2.08627;-0.800781;-1.25205
2.1037;-0.785652;-1.27459
2.09416;-0.785652;-1.26386
2.07579;-0.785652;-1.25312
2.11077;-0.693363;-1.32982
2.11097;-0.693363;-1.32908
2.11125;-0.693363;-1.32834
2.10469;-0.680573;-1.33564
2.10354;-0.680573;-1.33236
2.10287;-0.680573;-1.32908
2.10369;-0.667784;-1.3414
2.09619;-0.667784;-1.33561
2.09062;-0.667784;-1.32981
2.10975;-0.65966;-1.34495
2.09631;-0.65966;-1.33761
2.08521;-0.65966;-1.33026
2.1076;-0.644531;-1.35138
2.09521;-0.644531;-1.34123
2.07935;-0.644531;-1.33108
2.09961;-0.629402;-1.35774
2.08443;-0.629402;-1.34481
2.06833;-0.629402;-1.33189
2.11232;-0.764068;-1.29052
2.11315;-0.764068;-1.28988
2.11406;-0.764068;-1.28925
2.09631;-0.754517;-1.29549
2.09776;-0.754517;-1.29268
2.1003;-0.754517;-1.28988
2.09755;-0.744967;-1.30043
2.08998;-0.744967;-1.29547
2.08619;-0.744967;-1.29051
2.10916;-0.737785;-1.30403
2.09321;-0.737785;-1.2975
2.08154;-0.737785;-1.29096
2.10938;-0.722656;-1.31146
2.09566;-0.722656;-1.30168
2.078;-0.722656;-1.29191
2.10069;-0.707527;-1.31881
2.08745;-0.707527;-1.30583
2.07013;-0.707527;-1.29284
2.10819;-0.764068;-1.28466
2.08792;-0.764068;-1.26953
2.0681;-0.764068;-1.2544
2.09541;-0.754517;-1.28466
2.07799;-0.754517;-1.26953
2.06357;-0.754517;-1.2544
2.07934;-0.744967;-1.28466
2.06349;-0.744967;-1.26953
2.05665;-0.744967;-1.2544
2.10916;-0.779627;-1.27789
2.08807;-0.779627;-1.26572
2.06968;-0.779627;-1.25354
2.11171;-0.774049;-1.28085
2.09009;-0.774049;-1.26739
2.06979;-0.774049;-1.25392
2.11173;-0.76847;-1.2838
2.09027;-0.76847;-1.26905
2.06929;-0.76847;-1.25429
2.07342;-0.737785;-1.28466
2.06914;-0.722656;-1.28466
2.06098;-0.707527;-1.28466
2.05914;-0.737785;-1.26953
2.0568;-0.722656;-1.26953
2.04661;-0.707527;-1.26953
2.05136;-0.737785;-1.2544
2.04023;-0.722656;-1.2544
2.02638;-0.707527;-1.2544
2.10377;-0.693363;-1.32372
2.08089;-0.693363;-1.30859
2.06203;-0.693363;-1.29346
2.09505;-0.680573;-1.32372
2.07265;-0.680573;-1.30859
2.05562;-0.680573;-1.29346
